"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.199446398E1,7.999500632E-1,4.339050293E0,1.003500080E1,1.096214024E1
4.199699405E1,6.420000196E-1,4.261950016E0,9.910950661E0,1.080755870E1
4.199952421E1,3.370500207E-1,4.116000175E0,9.583050728E0,1.043503337E1
4.200205689E1,6.195000187E-2,4.444050312E0,9.387000084E0,1.038600941E1
4.200458450E1,-1.480500102E-1,4.626000404E0,9.460950851E0,1.053239714E1
4.200711466E1,-2.290500104E-1,4.328999996E0,9.894000053E0,1.080203416E1
4.200964481E1,-2.820000052E-1,4.264050007E0,1.035600090E1,1.120305320E1
4.201217750E1,-2.740500271E-1,4.378950119E0,1.050900078E1,1.138812561E1
4.201470491E1,-2.410500050E-1,4.396049976E0,1.015995026E1,1.107284741E1
4.201723506E1,-2.530499995E-1,4.528050423E0,9.547050476E0,1.056945825E1
4.201976522E1,-1.549500078E-1,4.638000011E0,9.138000488E0,1.024881001E1
4.202229806E1,6.705000252E-2,4.639950275E0,9.190050125E0,1.029517633E1
4.202482544E1,3.280500174E-1,4.638000011E0,9.364950180E0,1.045566606E1
4.202735559E1,4.810500145E-1,4.425000191E0,9.400950432E0,1.040143763E1
4.202988575E1,4.840500355E-1,3.928950071E0,9.195000648E0,1.001094351E1
4.203241844E1,2.400000021E-2,3.367050171E0,8.857050896E0,9.475492252E0
4.203494581E1,-4.540500343E-1,3.241950035E0,8.857050896E0,9.442655984E0
4.203747619E1,-3.580500185E-1,3.775950193E0,9.589950562E0,1.031276643E1
4.204000612E1,1.080000028E-1,4.402950287E0,1.072995090E1,1.159868448E1
4.204253896E1,2.130000144E-1,4.687950134E0,1.129500008E1,1.223107813E1
4.204506644E1,1.319999993E-1,4.956000328E0,1.103895092E1,1.210114873E1
4.204759651E1,1.290000081E-1,5.043000221E0,1.026000023E1,1.143311405E1
4.205012674E1,-8.505000174E-2,4.555950165E0,9.343050003E0,1.039502279E1
4.205265959E1,-2.910000086E-1,4.054049969E0,8.629950523E0,9.539184881E0
4.205518698E1,-3.010500073E-1,3.952950239E0,8.479050636E0,9.360061239E0
4.205771713E1,-4.999500215E-1,3.952950239E0,8.482049942E0,9.371282561E0
4.206024729E1,-5.329500437E-1,3.823950291E0,8.817000389E0,9.625285837E0
4.206277998E1,-6.405000389E-2,3.859950066E0,9.660000801E0,1.040283290E1
4.206530736E1,2.580000162E-1,4.081950188E0,1.042800045E1,1.120143182E1
4.206783752E1,8.805000782E-2,4.339050293E0,1.065105057E1,1.150130377E1
4.207036767E1,6.000000238E-2,4.434000015E0,1.050705051E1,1.140447573E1
4.207290052E1,1.960500032E-1,4.513050079E0,1.020300007E1,1.115828244E1
4.207542789E1,2.595000155E-2,4.315050125E0,9.472949982E0,1.040947224E1
4.207795812E1,-2.910000086E-1,3.874050140E0,8.758950233E0,9.581865929E0
4.208048820E1,-4.279500246E-1,4.024950027E0,8.323950768E0,9.255891115E0
4.208302112E1,-2.629500031E-1,4.223999977E0,8.436000824E0,9.438083938E0
4.208554851E1,-8.505000174E-2,3.996000290E0,8.865000725E0,9.724376056E0
4.208807866E1,-3.299999982E-2,3.912000179E0,9.412950516E0,1.019355050E1
4.209060858E1,1.939500123E-1,4.047000408E0,9.910950661E0,1.070713649E1
4.209314151E1,4.000500143E-1,4.243050098E0,1.005000019E1,1.091631888E1
4.209566891E1,3.690000176E-1,4.066050053E0,9.729000092E0,1.055094151E1
4.209819906E1,1.290000081E-1,3.595950127E0,9.199950218E0,9.878592123E0
4.210072914E1,-1.210500076E-1,3.364050150E0,8.733000755E0,9.359315611E0
4.210326206E1,-2.149500102E-1,3.558000088E0,8.553000450E0,9.266033932E0
4.210578946E1,-8.295000345E-2,3.910050154E0,8.884050369E0,9.706787516E0
4.210831961E1,2.895000204E-2,4.192950249E0,9.529950142E0,1.041160985E1
4.211084976E1,-1.000500023E-1,4.159049988E0,9.918000221E0,1.075520503E1
4.211338245E1,-2.530499995E-1,4.132950306E0,1.003995037E1,1.086029079E1
4.211590984E1,-2.670000196E-1,4.114050388E0,9.810000420E0,1.064109054E1
4.211843999E1,-5.400000140E-2,3.999000072E0,9.619050026E0,1.041734328E1
4.212097014E1,-8.295000345E-2,4.012950420E0,9.387000084E0,1.020913426E1
4.212350299E1,-3.060000241E-1,3.687000275E0,9.082050323E0,9.806693893E0
4.212603045E1,-1.090500057E-1,3.538950205E0,8.971950531E0,9.645307501E0
4.212856052E1,3.040500283E-1,4.075050354E0,9.039000511E0,9.919778831E0
4.213109068E1,1.530000120E-1,4.256999969E0,8.941050529E0,9.903930650E0
4.213362360E1,-4.249500334E-1,3.586950064E0,8.814000130E0,9.525407686E0
4.213615100E1,-3.850500286E-1,3.537000179E0,9.336000443E0,9.990972828E0
4.213868115E1,6.705000252E-2,4.165950298E0,1.032495022E1,1.113392270E1
4.214121108E1,-5.895000324E-2,4.312050343E0,1.080195045E1,1.163096672E1
4.214374400E1,-5.380499959E-1,3.927000284E0,1.054500008E1,1.126533868E1
4.214627137E1,-5.980500579E-1,3.763950109E0,9.910950661E0,1.061847104E1
4.214880152E1,-2.389500141E-1,3.829050064E0,9.220950127E0,9.987223976E0
4.215133160E1,-4.050000105E-3,3.910050154E0,8.769000053E0,9.601243177E0
4.215386452E1,-2.460000068E-1,4.011000156E0,8.412000656E0,9.322574392E0
4.215639190E1,-4.090500176E-1,4.068000317E0,8.419050217E0,9.359292444E0
4.215892205E1,2.509500086E-1,4.185000420E0,9.055950165E0,9.979350570E0
4.216145220E1,6.460500360E-1,4.351050377E0,9.444000244E0,1.041816494E1
4.216398490E1,3.105000220E-2,3.912000179E0,9.109050751E0,9.913602528E0
4.216651250E1,-4.639500082E-1,3.181950092E0,8.854949951E0,9.420732171E0
4.216904242E1,-2.820000052E-1,3.133950233E0,9.111000061E0,9.639060648E0
4.217157257E1,6.495000422E-2,3.721050262E0,9.648000717E0,1.034090670E1
4.217410542E1,1.200000010E-2,4.116000175E0,1.005705070E1,1.086673227E1
4.217663287E1,-2.580000162E-1,4.072950363E0,1.000200081E1,1.080256955E1
4.217916294E1,-2.389500141E-1,4.123050213E0,9.760050774E0,1.059788806E1
4.218169310E1,-4.695000127E-2,4.189949989E0,9.394050598E0,1.028620785E1
4.218422579E1,-2.770500183E-1,4.023000240E0,8.896050453E0,9.767343616E0
4.218675340E1,-5.329500437E-1,3.775950193E0,8.713950157E0,9.511822273E0
4.218928356E1,-2.509500086E-1,3.388050079E0,9.232950211E0,9.838151698E0
4.219181348E1,1.819500029E-1,3.256050110E0,9.870000839E0,1.039480085E1
4.219434640E1,3.040500283E-1,3.594000101E0,1.018905067E1,1.080860938E1
4.219687380E1,1.600500047E-1,4.087049961E0,1.001595020E1,1.081891177E1
4.219940395E1,2.100000158E-2,4.333950043E0,9.649950027E0,1.057852067E1
4.220193410E1,7.605000585E-2,4.453950405E0,9.492000580E0,1.048530080E1
4.220446695E1,3.795000166E-2,4.554000378E0,9.396000862E0,1.044151291E1
4.220699432E1,-2.269500047E-1,4.509000301E0,9.280950546E0,1.032078646E1
4.220952447E1,-2.220000178E-1,4.240050316E0,9.456000328E0,1.036548373E1
4.221205463E1,2.389500141E-1,4.069950104E0,9.861000061E0,1.067056293E1
4.221458732E1,3.810000122E-1,4.189949989E0,9.990000725E0,1.083978581E1
4.221711471E1,-8.295000345E-2,4.173000336E0,9.580950737E0,1.045061862E1
4.221964487E1,-3.250500262E-1,4.128000259E0,9.114000320E0,1.001054671E1
4.222217502E1,-1.279500127E-1,4.201950073E0,8.932050705E0,9.871893710E0
4.222470795E1,-4.695000127E-2,4.212000370E0,8.965050697E0,9.905316018E0
4.222723526E1,-1.999500096E-1,4.030050278E0,9.049050331E0,9.907905790E0
4.222976551E1,1.950000064E-3,3.865050077E0,9.540000916E0,1.029321298E1
4.223229558E1,5.719500184E-1,3.811950207E0,1.030605030E1,1.100330696E1
4.223482851E1,6.510000229E-1,3.690000057E0,1.057695007E1,1.122104159E1
4.223735589E1,1.870500147E-1,3.867000103E0,1.012605095E1,1.084092179E1
4.223988606E1,7.395000011E-2,4.386000156E0,9.706950188E0,1.065210533E1
4.224241622E1,2.820000052E-1,4.885050297E0,9.595050812E0,1.077071216E1
4.224494891E1,1.669500023E-1,5.040000439E0,9.588000298E0,1.083324635E1
4.224747630E1,-1.360500008E-1,5.083050251E0,9.633000374E0,1.089268588E1
4.225000645E1,-2.629500031E-1,4.972950459E0,9.736050606E0,1.093572404E1
4.225253660E1,-1.605000161E-2,4.509000301E0,9.916050911E0,1.089308987E1
4.225506945E1,2.179500163E-1,3.877050161E0,1.012395000E1,1.084312611E1
4.225759691E1,1.080000028E-1,3.619950056E0,1.001895046E1,1.065340653E1
4.226012699E1,8.805000782E-2,3.865050077E0,1.000200081E1,1.072317048E1
4.226265714E1,4.189500213E-1,4.236000061E0,1.004700089E1,1.091152796E1
4.226518983E1,5.050500035E-1,4.429950237E0,9.682950020E0,1.066016209E1
4.226771722E1,1.319999993E-1,4.494000435E0,9.121050835E0,1.016892483E1
4.227024761E1,-2.410500050E-1,4.401000023E0,8.616000175E0,9.677931873E0
4.227277753E1,-3.300000131E-1,4.117949963E0,8.826000214E0,9.744982898E0
4.227531046E1,2.895000204E-2,3.955950260E0,9.745950699E0,1.051826676E1
4.227783784E1,4.210500121E-1,3.994050264E0,1.087095070E1,1.158910220E1
4.228036800E1,5.050500035E-1,4.153950214E0,1.138305092E1,1.212782858E1
4.228289807E1,6.540000439E-1,4.375050068E0,1.121595097E1,1.205679623E1
4.228543100E1,7.159500122E-1,4.779000282E0,1.036095047E1,1.143244168E1
4.228795838E1,2.130000144E-1,4.885050297E0,9.018000603E0,1.025833419E1
4.229048854E1,-3.079500198E-1,4.504050255E0,8.077050209E0,9.253109855E0
4.229301846E1,-4.470000267E-1,4.216950417E0,7.993050575E0,9.048278142E0
4.229555139E1,-1.450500041E-1,4.366950035E0,8.695050240E0,9.731145399E0
4.229807877E1,2.080500126E-1,4.272000313E0,9.751049995E0,1.064782830E1
4.230060891E1,3.930000067E-1,3.730050087E0,1.065105057E1,1.129214775E1
4.230313906E1,4.909500182E-1,3.733050108E0,1.127100086E1,1.188327209E1
4.230567191E1,5.190000534E-1,4.425000191E0,1.143405056E1,1.227140986E1
4.230819930E1,1.890000105E-1,4.705049992E0,1.077795029E1,1.176169328E1
4.231072945E1,-7.800000161E-2,4.633050442E0,9.801000595E0,1.084116475E1
4.231325960E1,4.800000042E-2,4.801050186E0,9.291000366E0,1.045825390E1
4.231579230E1,7.395000011E-2,4.930050373E0,8.977050781E0,1.024198741E1
4.231831991E1,-2.460000068E-1,4.315050125E0,8.817000389E0,9.819351783E0
4.232084982E1,-1.210500076E-1,3.847950220E0,9.256950378E0,1.002559247E1
4.232337998E1,5.910000205E-1,3.952950239E0,1.009800053E1,1.086023532E1
4.232591282E1,9.649500251E-1,3.922050238E0,1.056900024E1,1.131447625E1
4.232844029E1,6.510000229E-1,3.946050167E0,1.038300037E1,1.112662616E1
4.233097038E1,3.469500244E-1,4.497000217E0,9.961050034E0,1.093461947E1
4.233350053E1,2.989500165E-1,4.803000450E0,9.597000122E0,1.073594876E1
4.233603346E1,1.909500062E-1,4.513050079E0,9.316950798E0,1.035420954E1
4.233856084E1,-2.190000117E-1,4.243050098E0,9.082050323E0,1.002671797E1
4.234109099E1,-4.330500066E-1,4.159049988E0,9.135000229E0,1.004656450E1
4.234362114E1,-1.909500062E-1,4.018050194E0,9.601950645E0,1.041050649E1
4.234615383E1,2.029500157E-1,4.223999977E0,1.040895081E1,1.123519565E1
4.234868122E1,3.640500307E-1,4.633050442E0,1.103400040E1,1.197275464E1
4.235121138E1,1.360500008E-1,4.324050426E0,1.096395016E1,1.178660786E1
4.235374153E1,-2.100000158E-2,4.267050266E0,1.029900074E1,1.114798525E1
4.235627438E1,1.240500063E-1,4.747950077E0,9.379050255E0,1.051308718E1
4.235880176E1,1.050000042E-1,4.386000156E0,8.596050262E0,9.650912003E0
4.236133190E1,-1.860000044E-1,3.763950109E0,8.242050171E0,9.062742821E0
4.236386205E1,6.705000252E-2,3.907950163E0,8.805000305E0,9.633514445E0
4.236639475E1,5.580000281E-1,4.281000137E0,9.826950073E0,1.073346514E1
4.236892236E1,6.870000362E-1,4.173000336E0,1.050900078E1,1.132806242E1
4.237145228E1,3.780000210E-1,3.910050154E0,1.052595043E1,1.123507938E1
4.237398243E1,-2.805000171E-2,4.165950298E0,9.916050911E0,1.075564942E1
4.237651528E1,-1.240500063E-1,4.578000069E0,9.432000160E0,1.048504173E1
4.237904274E1,-4.500000179E-2,4.540050030E0,9.525000572E0,1.055176360E1
4.238157289E1,-1.240500063E-1,4.486950397E0,9.729000092E0,1.071454876E1
4.238410304E1,1.549500078E-1,4.432050228E0,1.011000061E1,1.103989090E1
4.238663589E1,6.060000062E-1,4.470000267E0,1.016205025E1,1.111824643E1
4.238916327E1,4.260000288E-1,4.540050030E0,9.492000580E0,1.053050831E1
4.239169342E1,9.000000544E-3,4.393949986E0,8.764050484E0,9.803849160E0
4.239422357E1,-7.605000585E-2,3.963000298E0,8.709000587E0,9.568586426E0
4.239675626E1,-2.505000122E-2,3.771000147E0,9.054000854E0,9.807956009E0
4.239928365E1,7.605000585E-2,4.093950272E0,9.544950485E0,1.038615868E1
4.240181380E1,3.540000021E-1,4.293000221E0,1.003500080E1,1.092045823E1
4.240434395E1,4.840500355E-1,4.092000008E0,1.017000008E1,1.097304288E1
4.240687680E1,5.719500184E-1,3.859950066E0,9.988050461E0,1.072322215E1
4.240940418E1,6.030000448E-1,3.931950092E0,9.681000710E0,1.046640413E1
4.241193432E1,4.860000312E-1,4.288050175E0,9.394050598E0,1.033787971E1
4.241446448E1,3.660000265E-1,4.590000153E0,9.298050880E0,1.037573167E1
4.241699717E1,2.850000262E-1,4.565999985E0,9.226050377E0,1.029803799E1
4.241952479E1,1.390500069E-1,4.378950119E0,9.145050049E0,1.014033922E1
4.242205472E1,9.000000544E-3,4.255050182E0,9.187950134E0,1.012541163E1
4.242458487E1,-1.570500135E-1,4.165950298E0,9.259950638E0,1.015512149E1
4.242711780E1,1.905000024E-2,3.880950212E0,9.694950104E0,1.044290165E1
4.242964518E1,4.279500246E-1,3.505050182E0,1.025805092E1,1.084878457E1
4.243217533E1,6.300000548E-1,3.714000225E0,1.045200062E1,1.111013117E1
4.243470541E1,3.450000286E-1,4.228050232E0,9.979950905E0,1.084411609E1
4.243723833E1,1.270500124E-1,4.212000370E0,9.235950470E0,1.015184072E1
4.243976572E1,-1.950000064E-3,3.919950247E0,8.565000534E0,9.419408043E0
4.244229588E1,-1.189500093E-1,3.891000271E0,7.993050575E0,8.890606825E0
4.244482604E1,-1.210500076E-1,4.102050304E0,8.224950790E0,9.191914126E0
4.244735873E1,1.630500108E-1,4.363049984E0,9.220950127E0,1.020238755E1
4.244988611E1,5.239500403E-1,4.135050297E0,1.041600037E1,1.121901191E1
4.245241625E1,7.780500650E-1,3.967050076E0,1.102395058E1,1.174181990E1
4.245494640E1,6.919500232E-1,4.068000317E0,1.054095078E1,1.131985268E1
4.245747925E1,2.800500095E-1,4.161000252E0,9.247950554E0,1.014479869E1
4.246000671E1,-1.639500111E-1,4.135050297E0,8.031000137E0,9.034516244E0
4.246253679E1,-2.670000196E-1,3.904950142E0,7.756050587E0,8.687706563E0
4.246506694E1,5.700000376E-2,3.972000122E0,8.572950363E0,9.448571950E0
4.246759987E1,4.669500291E-1,4.209000111E0,9.636000633E0,1.052550391E1
4.247012725E1,6.940500140E-1,4.092000008E0,1.026795006E1,1.107506063E1
4.247265743E1,6.199500561E-1,3.513000250E0,1.022895050E1,1.083314069E1
4.247518736E1,2.939999998E-1,2.980950117E0,9.597000122E0,1.005360189E1
4.247772028E1,-6.599999964E-2,3.385950089E0,9.055950165E0,9.668466651E0
4.248024767E1,-3.300000131E-1,4.039050102E0,9.015000343E0,9.883979812E0
4.248277782E1,-3.529500067E-1,4.261950016E0,9.445950508E0,1.036893305E1
4.248530790E1,-4.905000329E-2,4.223999977E0,9.979950905E0,1.083715838E1
4.248784082E1,2.779500186E-1,4.345950127E0,1.012395000E1,1.102083946E1
4.249036820E1,3.469500244E-1,4.602000237E0,9.640050888E0,1.068781370E1
4.249289835E1,1.770000011E-1,4.438950062E0,9.073050499E0,1.010226965E1
4.249542828E1,1.750500053E-1,3.847950220E0,8.788050652E0,9.595165327E0
4.249796120E1,4.090500176E-1,3.819000244E0,8.802000046E0,9.603504027E0
4.250048882E1,6.270000339E-1,4.276050091E0,8.853000641E0,9.851566057E0
4.250301873E1,3.490500152E-1,4.342950344E0,8.740050316E0,9.765834994E0
4.250554888E1,1.290000081E-1,3.988950253E0,8.640000343E0,9.517245980E0
4.250808173E1,2.610000074E-1,3.607950211E0,9.018000603E0,9.716468525E0
4.251060911E1,3.660000265E-1,3.469050169E0,9.633000374E0,1.024514330E1
4.251313927E1,2.490000129E-1,3.550950050E0,1.015500069E1,1.076082182E1
4.251566942E1,3.709500134E-1,3.847950220E0,1.056705093E1,1.125197273E1
4.251820211E1,7.489500642E-1,4.039050102E0,1.073205090E1,1.149137800E1
4.252072973E1,7.369500399E-1,4.149000168E0,1.027005005E1,1.110095607E1
4.252325965E1,3.330000043E-1,4.297950268E0,9.280950546E0,1.023324526E1
4.252578980E1,-1.000500023E-1,4.243050098E0,8.320950508E0,9.340861925E0
4.252832265E1,-1.519500017E-1,4.750050068E0,8.065050125E0,9.361148325E0
4.253085011E1,2.595000155E-2,4.542000294E0,8.623050690E0,9.746150177E0
4.253338019E1,7.605000585E-2,3.670950174E0,9.407999992E0,1.009911494E1
4.253591042E1,2.509500086E-1,3.651000261E0,1.006905079E1,1.071347575E1
4.253844327E1,7.110000253E-1,4.060950279E0,1.059105015E1,1.136517406E1
4.254097066E1,7.849500179E-1,3.987000227E0,1.056900024E1,1.132325410E1
4.254350081E1,4.909500182E-1,3.831000090E0,1.011900043E1,1.083105551E1
4.254603096E1,3.780000210E-1,4.236000061E0,9.541950226E0,1.044678872E1
4.254856366E1,3.810000122E-1,4.879950047E0,9.087000847E0,1.032146588E1
4.255109104E1,4.330500066E-1,4.795950413E0,9.001049995E0,1.020821109E1
4.255362119E1,3.490500152E-1,4.225950241E0,9.034950256E0,9.980521905E0
4.255615135E1,2.800500095E-1,4.132950306E0,9.183000565E0,1.007408584E1
4.255868420E1,6.630000472E-1,4.233000278E0,9.697950363E0,1.060226870E1
4.256121158E1,8.470500112E-1,4.019999981E0,1.007595062E1,1.088129930E1
4.256374181E1,5.100000501E-1,3.847950220E0,1.002600002E1,1.075116261E1
4.256627189E1,2.939999998E-1,3.747000217E0,9.789000511E0,1.048575117E1
4.256880458E1,2.230500132E-1,4.068000317E0,9.370050430E0,1.021744699E1
4.257133220E1,2.970000207E-1,4.432050228E0,9.094050407E0,1.012092046E1
4.257386212E1,2.490000129E-1,4.255050182E0,9.022950172E0,9.979032161E0
4.257639251E1,-1.189500093E-1,4.060950279E0,8.982000351E0,9.858082804E0
4.257892512E1,-2.389500141E-1,4.171050072E0,9.268950462E0,1.016701522E1
4.258145259E1,1.510500014E-1,4.312050343E0,9.937050819E0,1.083335466E1
4.258398274E1,5.220000148E-1,4.363049984E0,1.037805080E1,1.126998792E1
4.258651290E1,4.570500255E-1,4.357950211E0,1.042305088E1,1.130666239E1
4.258904574E1,2.899500132E-1,4.437000275E0,1.018905067E1,1.111700482E1
4.259157312E1,2.490000129E-1,4.470000267E0,9.897000313E0,1.086248216E1
4.259410327E1,4.450500309E-1,4.342950344E0,9.595050812E0,1.054155052E1
4.259663342E1,6.799500585E-1,4.152000427E0,9.259950638E0,1.017094516E1
4.259916612E1,5.719500184E-1,3.964950085E0,8.932050705E0,9.789253587E0
4.260169350E1,4.090500176E-1,3.915000200E0,8.898000717E0,9.729797801E0
4.260422389E1,4.639500082E-1,4.068000317E0,9.304950714E0,1.016592268E1
4.260675381E1,4.740000367E-1,4.116000175E0,9.825000763E0,1.066286891E1
4.260928666E1,3.060000241E-1,4.135050297E0,1.009800053E1,1.091612988E1
4.261181404E1,1.549500078E-1,4.468050003E0,1.003305054E1,1.098406042E1
4.261434418E1,1.339500099E-1,4.831950188E0,9.858000755E0,1.097933805E1
4.261687433E1,1.549500078E-1,4.777050018E0,9.865050316E0,1.096190832E1
4.261940726E1,1.339500099E-1,4.834050179E0,9.940050125E0,1.105398481E1
4.262193464E1,2.149500102E-1,4.954050064E0,1.005000019E1,1.120675329E1
4.262446478E1,4.789500237E-1,4.636050224E0,9.928050041E0,1.096761289E1
4.262699471E1,3.730500042E-1,4.328999996E0,9.279000282E0,1.024593839E1
4.262952763E1,3.299999982E-2,4.353000164E0,8.541000366E0,9.586364623E0
4.263205502E1,-1.720500141E-1,3.964950085E0,8.320950508E0,9.218928774E0
4.263458516E1,-1.069500074E-1,3.679950237E0,8.773950577E0,9.515023950E0
4.263711524E1,3.540000021E-1,3.936000109E0,9.762000084E0,1.053157436E1
4.263964816E1,7.470000386E-1,4.393949986E0,1.043805027E1,1.134978850E1
4.264217555E1,7.470000386E-1,4.444050312E0,1.046595097E1,1.139489894E1
4.264470567E1,6.340500116E-1,4.255050182E0,1.005705070E1,1.093854379E1
4.264723583E1,5.269500017E-1,4.245000362E0,9.556950569E0,1.047057823E1
4.264976852E1,4.279500246E-1,4.521000385E0,9.183000565E0,1.024451488E1
4.265229614E1,3.660000265E-1,4.774050236E0,9.118050575E0,1.029875517E1
4.265482608E1,2.269500047E-1,4.779000282E0,9.187950134E0,1.035899501E1
4.265735623E1,2.350500077E-1,4.546950340E0,9.360000610E0,1.040863187E1
4.265988908E1,3.040500283E-1,4.348050117E0,9.547050476E0,1.049495874E1
4.266241654E1,2.899500132E-1,4.321950436E0,9.576000214E0,1.051014304E1
4.266494668E1,3.330000043E-1,4.164000034E0,9.576000214E0,1.044746694E1
4.266747676E1,5.430000424E-1,3.991050243E0,9.655050278E0,1.046151647E1
4.267000945E1,8.040000200E-1,4.345950127E0,9.669000626E0,1.063124036E1
4.267253707E1,9.340500236E-1,4.747950077E0,9.517950058E0,1.067739915E1
4.267506725E1,8.350500464E-1,4.686000347E0,9.288000107E0,1.043661122E1
4.267759718E1,5.029500127E-1,4.449000359E0,9.139950752E0,1.017768454E1
4.268013010E1,2.939999998E-1,4.273950100E0,9.127950668E0,1.008328165E1
4.268265749E1,3.349500299E-1,4.324050426E0,9.331950188E0,1.029052467E1
4.268518762E1,3.780000210E-1,4.386000156E0,9.736050606E0,1.068506260E1
4.268771778E1,3.060000241E-1,4.342950344E0,1.013805008E1,1.103335457E1
4.269025062E1,5.170500278E-1,4.521000385E0,1.045695019E1,1.140414804E1
4.269277801E1,9.979500771E-1,4.863000393E0,1.042800045E1,1.154936667E1
4.269530818E1,1.183050036E0,5.088000298E0,9.727050781E0,1.104096333E1
4.269783834E1,9.070500135E-1,4.899000168E0,8.532000542E0,9.880180951E0
4.270037103E1,6.799500585E-1,4.602000237E0,7.561950207E0,8.878278504E0
4.270289841E1,6.300000548E-1,4.558950424E0,7.282050133E0,8.614475212E0
4.270542857E1,6.319500208E-1,4.594950199E0,7.746000290E0,9.028479864E0
4.270795872E1,8.760000467E-1,4.576050282E0,8.805000305E0,9.961708821E0
4.271049157E1,9.340500236E-1,4.509000301E0,9.813000679E0,1.083967322E1
4.271301903E1,5.580000281E-1,4.482000351E0,1.024095058E1,1.119271013E1
4.271554910E1,3.469500244E-1,4.510950089E0,1.023195076E1,1.118757621E1
4.271807926E1,5.719500184E-1,4.627950191E0,1.011900043E1,1.114177812E1
4.272061218E1,8.590500355E-1,4.867950439E0,1.003995037E1,1.119086734E1
4.272313957E1,8.950500488E-1,4.815000057E0,9.886950493E0,1.103345504E1
4.272566971E1,6.730500460E-1,4.650000095E0,9.387000084E0,1.049720286E1
4.272819964E1,5.149500370E-1,4.762050152E0,8.776050568E0,9.998067751E0
4.273073248E1,4.789500237E-1,4.782000065E0,8.142000198E0,9.454580106E0
4.273325995E1,3.730500042E-1,4.219050407E0,7.842000484E0,8.912716996E0
4.273579003E1,3.949500322E-1,3.726000071E0,8.167950630E0,8.986349623E0
4.273832026E1,6.940500140E-1,4.056000233E0,9.151950836E0,1.003449288E1
4.274085310E1,1.077000022E0,4.624050140E0,1.027005005E1,1.131440218E1
